id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
bio-l1-0015,Biology,1,"In Biology, what characterizes Ribosomes?",Its size,Protein factories,Its color,Its shape,Its weight,1,Learn about Ribosomes
bio-l1-0016,Biology,1,What are important processes in Biology at level 1? (Question 16),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 1, Item 16)"
bio-l1-0017,Biology,1,What are important systems in Biology at level 1? (Question 17),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 1, Item 17)"
bio-l1-0018,Biology,1,What are important structures in Biology at level 1? (Question 18),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 1, Item 18)"
bio-l1-0019,Biology,1,What are important elements in Biology at level 1? (Question 19),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 1, Item 19)"
bio-l1-0020,Biology,1,What are important components in Biology at level 1? (Question 20),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 1, Item 20)"
bio-l1-0021,Biology,1,What are important concepts in Biology at level 1? (Question 21),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 1, Item 21)"
bio-l1-0022,Biology,1,What are important principles in Biology at level 1? (Question 22),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 1, Item 22)"
bio-l1-0023,Biology,1,What are important theories in Biology at level 1? (Question 23),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 1, Item 23)"
bio-l1-0024,Biology,1,What are important facts in Biology at level 1? (Question 24),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 1, Item 24)"
bio-l1-0025,Biology,1,What are important phenomena in Biology at level 1? (Question 25),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 1, Item 25)"
bio-l1-0026,Biology,1,What are important processes in Biology at level 1? (Question 26),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 1, Item 26)"
bio-l1-0027,Biology,1,What are important systems in Biology at level 1? (Question 27),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 1, Item 27)"
bio-l1-0028,Biology,1,What are important structures in Biology at level 1? (Question 28),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 1, Item 28)"
bio-l1-0029,Biology,1,What are important elements in Biology at level 1? (Question 29),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 1, Item 29)"
bio-l1-0030,Biology,1,What are important components in Biology at level 1? (Question 30),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 1, Item 30)"
bio-l1-0031,Biology,1,What are important concepts in Biology at level 1? (Question 31),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 1, Item 31)"
bio-l1-0032,Biology,1,What are important principles in Biology at level 1? (Question 32),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 1, Item 32)"
bio-l1-0033,Biology,1,What are important theories in Biology at level 1? (Question 33),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 1, Item 33)"
bio-l1-0034,Biology,1,What are important facts in Biology at level 1? (Question 34),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 1, Item 34)"
bio-l1-0035,Biology,1,What are important phenomena in Biology at level 1? (Question 35),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 1, Item 35)"
bio-l1-0036,Biology,1,What are important processes in Biology at level 1? (Question 36),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 1, Item 36)"
bio-l1-0037,Biology,1,What are important systems in Biology at level 1? (Question 37),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 1, Item 37)"
bio-l1-0038,Biology,1,What are important structures in Biology at level 1? (Question 38),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 1, Item 38)"
bio-l1-0039,Biology,1,What are important elements in Biology at level 1? (Question 39),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 1, Item 39)"
bio-l1-0040,Biology,1,What are important components in Biology at level 1? (Question 40),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 1, Item 40)"
bio-l1-0041,Biology,1,What are important concepts in Biology at level 1? (Question 41),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 1, Item 41)"
bio-l1-0042,Biology,1,What are important principles in Biology at level 1? (Question 42),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 1, Item 42)"
bio-l1-0043,Biology,1,What are important theories in Biology at level 1? (Question 43),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 1, Item 43)"
bio-l1-0044,Biology,1,What are important facts in Biology at level 1? (Question 44),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 1, Item 44)"
bio-l1-0045,Biology,1,What are important phenomena in Biology at level 1? (Question 45),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 1, Item 45)"
bio-l1-0046,Biology,1,What are important processes in Biology at level 1? (Question 46),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 1, Item 46)"
bio-l1-0047,Biology,1,What are important systems in Biology at level 1? (Question 47),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 1, Item 47)"
bio-l1-0048,Biology,1,What are important structures in Biology at level 1? (Question 48),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 1, Item 48)"
bio-l1-0049,Biology,1,What are important elements in Biology at level 1? (Question 49),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 1, Item 49)"
bio-l1-0050,Biology,1,What are important components in Biology at level 1? (Question 50),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 1, Item 50)"
bio-l2-0051,Biology,2,What are important concepts in Biology at level 2? (Question 1),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 2, Item 1)"
bio-l2-0052,Biology,2,What are important principles in Biology at level 2? (Question 2),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 2, Item 2)"
bio-l2-0053,Biology,2,What are important theories in Biology at level 2? (Question 3),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 2, Item 3)"
bio-l2-0054,Biology,2,What are important facts in Biology at level 2? (Question 4),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 2, Item 4)"
bio-l2-0055,Biology,2,What are important phenomena in Biology at level 2? (Question 5),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 2, Item 5)"
bio-l2-0056,Biology,2,What are important processes in Biology at level 2? (Question 6),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 2, Item 6)"
bio-l2-0057,Biology,2,What are important systems in Biology at level 2? (Question 7),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 2, Item 7)"
bio-l2-0058,Biology,2,What are important structures in Biology at level 2? (Question 8),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 2, Item 8)"
bio-l2-0059,Biology,2,What are important elements in Biology at level 2? (Question 9),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 2, Item 9)"
bio-l2-0060,Biology,2,What are important components in Biology at level 2? (Question 10),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 2, Item 10)"
bio-l2-0061,Biology,2,What are important concepts in Biology at level 2? (Question 11),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 2, Item 11)"
bio-l2-0062,Biology,2,What are important principles in Biology at level 2? (Question 12),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 2, Item 12)"
bio-l2-0063,Biology,2,What are important theories in Biology at level 2? (Question 13),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 2, Item 13)"
bio-l2-0064,Biology,2,What are important facts in Biology at level 2? (Question 14),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 2, Item 14)"
bio-l2-0065,Biology,2,What are important phenomena in Biology at level 2? (Question 15),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 2, Item 15)"
bio-l2-0066,Biology,2,What are important processes in Biology at level 2? (Question 16),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 2, Item 16)"
bio-l2-0067,Biology,2,What are important systems in Biology at level 2? (Question 17),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 2, Item 17)"
bio-l2-0068,Biology,2,What are important structures in Biology at level 2? (Question 18),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 2, Item 18)"
bio-l2-0069,Biology,2,What are important elements in Biology at level 2? (Question 19),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 2, Item 19)"
bio-l2-0070,Biology,2,What are important components in Biology at level 2? (Question 20),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 2, Item 20)"
bio-l2-0071,Biology,2,What are important concepts in Biology at level 2? (Question 21),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 2, Item 21)"
bio-l2-0072,Biology,2,What are important principles in Biology at level 2? (Question 22),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 2, Item 22)"
bio-l2-0073,Biology,2,What are important theories in Biology at level 2? (Question 23),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 2, Item 23)"
bio-l2-0074,Biology,2,What are important facts in Biology at level 2? (Question 24),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 2, Item 24)"
bio-l2-0075,Biology,2,What are important phenomena in Biology at level 2? (Question 25),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 2, Item 25)"
bio-l2-0076,Biology,2,What are important processes in Biology at level 2? (Question 26),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 2, Item 26)"
bio-l2-0077,Biology,2,What are important systems in Biology at level 2? (Question 27),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 2, Item 27)"
bio-l2-0078,Biology,2,What are important structures in Biology at level 2? (Question 28),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 2, Item 28)"
bio-l2-0079,Biology,2,What are important elements in Biology at level 2? (Question 29),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 2, Item 29)"
bio-l2-0080,Biology,2,What are important components in Biology at level 2? (Question 30),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 2, Item 30)"
bio-l2-0081,Biology,2,What are important concepts in Biology at level 2? (Question 31),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 2, Item 31)"
bio-l2-0082,Biology,2,What are important principles in Biology at level 2? (Question 32),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 2, Item 32)"
bio-l2-0083,Biology,2,What are important theories in Biology at level 2? (Question 33),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 2, Item 33)"
bio-l2-0084,Biology,2,What are important facts in Biology at level 2? (Question 34),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 2, Item 34)"
bio-l2-0085,Biology,2,What are important phenomena in Biology at level 2? (Question 35),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 2, Item 35)"
bio-l2-0086,Biology,2,What are important processes in Biology at level 2? (Question 36),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 2, Item 36)"
bio-l2-0087,Biology,2,What are important systems in Biology at level 2? (Question 37),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 2, Item 37)"
bio-l2-0088,Biology,2,What are important structures in Biology at level 2? (Question 38),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 2, Item 38)"
bio-l2-0089,Biology,2,What are important elements in Biology at level 2? (Question 39),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 2, Item 39)"
bio-l2-0090,Biology,2,What are important components in Biology at level 2? (Question 40),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 2, Item 40)"
bio-l2-0091,Biology,2,What are important concepts in Biology at level 2? (Question 41),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 2, Item 41)"
bio-l2-0092,Biology,2,What are important principles in Biology at level 2? (Question 42),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 2, Item 42)"
bio-l2-0093,Biology,2,What are important theories in Biology at level 2? (Question 43),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 2, Item 43)"
bio-l2-0094,Biology,2,What are important facts in Biology at level 2? (Question 44),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 2, Item 44)"
bio-l2-0095,Biology,2,What are important phenomena in Biology at level 2? (Question 45),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 2, Item 45)"
bio-l2-0096,Biology,2,What are important processes in Biology at level 2? (Question 46),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 2, Item 46)"
bio-l2-0097,Biology,2,What are important systems in Biology at level 2? (Question 47),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 2, Item 47)"
bio-l2-0098,Biology,2,What are important structures in Biology at level 2? (Question 48),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 2, Item 48)"
bio-l2-0099,Biology,2,What are important elements in Biology at level 2? (Question 49),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 2, Item 49)"
bio-l2-0100,Biology,2,What are important components in Biology at level 2? (Question 50),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 2, Item 50)"
bio-l3-0101,Biology,3,What are important concepts in Biology at level 3? (Question 1),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 3, Item 1)"
bio-l3-0102,Biology,3,What are important principles in Biology at level 3? (Question 2),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 3, Item 2)"
bio-l3-0103,Biology,3,What are important theories in Biology at level 3? (Question 3),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 3, Item 3)"
bio-l3-0104,Biology,3,What are important facts in Biology at level 3? (Question 4),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 3, Item 4)"
bio-l3-0105,Biology,3,What are important phenomena in Biology at level 3? (Question 5),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 3, Item 5)"
bio-l3-0106,Biology,3,What are important processes in Biology at level 3? (Question 6),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 3, Item 6)"
bio-l3-0107,Biology,3,What are important systems in Biology at level 3? (Question 7),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 3, Item 7)"
bio-l3-0108,Biology,3,What are important structures in Biology at level 3? (Question 8),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 3, Item 8)"
bio-l3-0109,Biology,3,What are important elements in Biology at level 3? (Question 9),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 3, Item 9)"
bio-l3-0110,Biology,3,What are important components in Biology at level 3? (Question 10),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 3, Item 10)"
bio-l3-0111,Biology,3,What are important concepts in Biology at level 3? (Question 11),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 3, Item 11)"
bio-l3-0112,Biology,3,What are important principles in Biology at level 3? (Question 12),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 3, Item 12)"
bio-l3-0113,Biology,3,What are important theories in Biology at level 3? (Question 13),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 3, Item 13)"
bio-l3-0114,Biology,3,What are important facts in Biology at level 3? (Question 14),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 3, Item 14)"
bio-l3-0115,Biology,3,What are important phenomena in Biology at level 3? (Question 15),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 3, Item 15)"
bio-l3-0116,Biology,3,What are important processes in Biology at level 3? (Question 16),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 3, Item 16)"
bio-l3-0117,Biology,3,What are important systems in Biology at level 3? (Question 17),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 3, Item 17)"
bio-l3-0118,Biology,3,What are important structures in Biology at level 3? (Question 18),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 3, Item 18)"
bio-l3-0119,Biology,3,What are important elements in Biology at level 3? (Question 19),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 3, Item 19)"
bio-l3-0120,Biology,3,What are important components in Biology at level 3? (Question 20),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 3, Item 20)"
bio-l3-0121,Biology,3,What are important concepts in Biology at level 3? (Question 21),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 3, Item 21)"
bio-l3-0122,Biology,3,What are important principles in Biology at level 3? (Question 22),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 3, Item 22)"
bio-l3-0123,Biology,3,What are important theories in Biology at level 3? (Question 23),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 3, Item 23)"
bio-l3-0124,Biology,3,What are important facts in Biology at level 3? (Question 24),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 3, Item 24)"
bio-l3-0125,Biology,3,What are important phenomena in Biology at level 3? (Question 25),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 3, Item 25)"
bio-l3-0126,Biology,3,What are important processes in Biology at level 3? (Question 26),Basic processes overview,Detailed processes explanation for Biology,Simple processes summary,General processes description,Standard processes definition,1,"Educational content about processes in Biology (Level 3, Item 26)"
bio-l3-0127,Biology,3,What are important systems in Biology at level 3? (Question 27),Basic systems overview,Detailed systems explanation for Biology,Simple systems summary,General systems description,Standard systems definition,1,"Educational content about systems in Biology (Level 3, Item 27)"
bio-l3-0128,Biology,3,What are important structures in Biology at level 3? (Question 28),Basic structures overview,Detailed structures explanation for Biology,Simple structures summary,General structures description,Standard structures definition,1,"Educational content about structures in Biology (Level 3, Item 28)"
bio-l3-0129,Biology,3,What are important elements in Biology at level 3? (Question 29),Basic elements overview,Detailed elements explanation for Biology,Simple elements summary,General elements description,Standard elements definition,1,"Educational content about elements in Biology (Level 3, Item 29)"
bio-l3-0130,Biology,3,What are important components in Biology at level 3? (Question 30),Basic components overview,Detailed components explanation for Biology,Simple components summary,General components description,Standard components definition,1,"Educational content about components in Biology (Level 3, Item 30)"
bio-l3-0131,Biology,3,What are important concepts in Biology at level 3? (Question 31),Basic concepts overview,Detailed concepts explanation for Biology,Simple concepts summary,General concepts description,Standard concepts definition,1,"Educational content about concepts in Biology (Level 3, Item 31)"
bio-l3-0132,Biology,3,What are important principles in Biology at level 3? (Question 32),Basic principles overview,Detailed principles explanation for Biology,Simple principles summary,General principles description,Standard principles definition,1,"Educational content about principles in Biology (Level 3, Item 32)"
bio-l3-0133,Biology,3,What are important theories in Biology at level 3? (Question 33),Basic theories overview,Detailed theories explanation for Biology,Simple theories summary,General theories description,Standard theories definition,1,"Educational content about theories in Biology (Level 3, Item 33)"
bio-l3-0134,Biology,3,What are important facts in Biology at level 3? (Question 34),Basic facts overview,Detailed facts explanation for Biology,Simple facts summary,General facts description,Standard facts definition,1,"Educational content about facts in Biology (Level 3, Item 34)"
bio-l3-0135,Biology,3,What are important phenomena in Biology at level 3? (Question 35),Basic phenomena overview,Detailed phenomena explanation for Biology,Simple phenomena summary,General phenomena description,Standard phenomena definition,1,"Educational content about phenomena in Biology (Level 3, Item 35)"
