id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
bio-l2-0014-v3,Biology,2,What is the scientific name for the human species? (Advanced),Homo erectus,Homo sapiens,Homo habilis,Homo neanderthalensis,Primates sapiens,1,This is a Biology question at difficulty level 2
bio-l2-0015,Biology,2,Which organ produces insulin?,Liver,Pancreas,Stomach,Kidney,Gallbladder,1,This is a Biology question at difficulty level 2
bio-l2-0015-v1,Biology,2,Which organ produces insulin?,Liver,Pancreas,Stomach,Kidney,Gallbladder,1,This is a Biology question at difficulty level 2
bio-l2-0015-v2,Biology,2,Which organ produces insulin? (Advanced),Liver,Pancreas,Stomach,Kidney,Gallbladder,1,This is a Biology question at difficulty level 2
bio-l2-0015-v3,Biology,2,Which organ produces insulin? (Advanced),Liver,Pancreas,Stomach,Kidney,Gallbladder,1,This is a Biology question at difficulty level 2
bio-l2-0016,Biology,2,What is the pH of pure water?,5,7,9,0,14,1,This is a Biology question at difficulty level 2
bio-l2-0016-v1,Biology,2,Define the pH of pure water?,5,7,9,0,14,1,This is a Biology question at difficulty level 2
bio-l2-0016-v2,Biology,2,What is the pH of pure water? (Advanced),5,7,9,0,14,1,This is a Biology question at difficulty level 2
bio-l2-0016-v3,Biology,2,What is the pH of pure water? (Advanced),5,7,9,0,14,1,This is a Biology question at difficulty level 2
bio-l2-0017,Biology,2,What are organisms that break down dead matter called?,Producers,Decomposers,Consumers,Predators,Parasites,1,This is a Biology question at difficulty level 2
bio-l2-0017-v1,Biology,2,Identify organisms that break down dead matter called?,Producers,Decomposers,Consumers,Predators,Parasites,1,This is a Biology question at difficulty level 2
bio-l2-0017-v2,Biology,2,What are organisms that break down dead matter called? (Advanced),Producers,Decomposers,Consumers,Predators,Parasites,1,This is a Biology question at difficulty level 2
bio-l2-0017-v3,Biology,2,What are organisms that break down dead matter called? (Advanced),Producers,Decomposers,Consumers,Predators,Parasites,1,This is a Biology question at difficulty level 2
bio-l2-0018,Biology,2,How many chambers does the human heart have?,2,4,3,5,6,1,This is a Biology question at difficulty level 2
bio-l2-0018-v1,Biology,2,How many chambers does the human heart have?,2,4,3,5,6,1,This is a Biology question at difficulty level 2
bio-l2-0018-v2,Biology,2,How many chambers does the human heart have? (Advanced),2,4,3,5,6,1,This is a Biology question at difficulty level 2
bio-l2-0018-v3,Biology,2,How many chambers does the human heart have? (Advanced),2,4,3,5,6,1,This is a Biology question at difficulty level 2
bio-l2-0019,Biology,2,What is the green pigment in plants called?,Carotene,Chlorophyll,Melanin,Xanthophyll,Anthocyanin,1,This is a Biology question at difficulty level 2
bio-l2-0019-v1,Biology,2,Describe the green pigment in plants called?,Carotene,Chlorophyll,Melanin,Xanthophyll,Anthocyanin,1,This is a Biology question at difficulty level 2
bio-l2-0019-v2,Biology,2,What is the green pigment in plants called? (Advanced),Carotene,Chlorophyll,Melanin,Xanthophyll,Anthocyanin,1,This is a Biology question at difficulty level 2
bio-l2-0019-v3,Biology,2,What is the green pigment in plants called? (Advanced),Carotene,Chlorophyll,Melanin,Xanthophyll,Anthocyanin,1,This is a Biology question at difficulty level 2
bio-l2-0020,Biology,2,What is the study of plants called?,Zoology,Botany,Ecology,Mycology,Ornithology,1,This is a Biology question at difficulty level 2
bio-l2-0020-v1,Biology,2,Define the study of plants called?,Zoology,Botany,Ecology,Mycology,Ornithology,1,This is a Biology question at difficulty level 2
bio-l2-0020-v2,Biology,2,What is the study of plants called? (Advanced),Zoology,Botany,Ecology,Mycology,Ornithology,1,This is a Biology question at difficulty level 2
bio-l2-0020-v3,Biology,2,What is the study of plants called? (Advanced),Zoology,Botany,Ecology,Mycology,Ornithology,1,This is a Biology question at difficulty level 2
bio-l3-0021,Biology,3,What is the difference between mitosis and meiosis?,No difference,"Mitosis produces identical cells, meiosis produces sex cells",Meiosis is faster,Mitosis only happens in plants,Meiosis produces 4 identical cells,1,This is a Biology question at difficulty level 3
bio-l3-0021-v1,Biology,3,Describe the difference between mitosis and meiosis?,No difference,"Mitosis produces identical cells, meiosis produces sex cells",Meiosis is faster,Mitosis only happens in plants,Meiosis produces 4 identical cells,1,This is a Biology question at difficulty level 3
bio-l3-0021-v2,Biology,3,What is the difference between mitosis and meiosis? (Advanced),No difference,"Mitosis produces identical cells, meiosis produces sex cells",Meiosis is faster,Mitosis only happens in plants,Meiosis produces 4 identical cells,1,This is a Biology question at difficulty level 3
bio-l3-0021-v3,Biology,3,What is the difference between mitosis and meiosis? (Advanced),No difference,"Mitosis produces identical cells, meiosis produces sex cells",Meiosis is faster,Mitosis only happens in plants,Meiosis produces 4 identical cells,1,This is a Biology question at difficulty level 3
bio-l3-0022,Biology,3,What is an ecosystem?,A single organism,A community of organisms and their environment,Only plants in an area,Only animals in an area,The weather in a region,1,This is a Biology question at difficulty level 3
bio-l3-0022-v1,Biology,3,Describe an ecosystem?,A single organism,A community of organisms and their environment,Only plants in an area,Only animals in an area,The weather in a region,1,This is a Biology question at difficulty level 3
bio-l3-0022-v2,Biology,3,What is an ecosystem? (Advanced),A single organism,A community of organisms and their environment,Only plants in an area,Only animals in an area,The weather in a region,1,This is a Biology question at difficulty level 3
bio-l3-0022-v3,Biology,3,What is an ecosystem? (Advanced),A single organism,A community of organisms and their environment,Only plants in an area,Only animals in an area,The weather in a region,1,This is a Biology question at difficulty level 3
bio-l3-0023,Biology,3,What is the function of ribosomes?,DNA replication,Protein synthesis,Energy production,Lipid storage,Cell division,1,This is a Biology question at difficulty level 3
bio-l3-0023-v1,Biology,3,Describe the function of ribosomes?,DNA replication,Protein synthesis,Energy production,Lipid storage,Cell division,1,This is a Biology question at difficulty level 3
bio-l3-0023-v2,Biology,3,What is the function of ribosomes? (Advanced),DNA replication,Protein synthesis,Energy production,Lipid storage,Cell division,1,This is a Biology question at difficulty level 3
bio-l3-0023-v3,Biology,3,What is the function of ribosomes? (Advanced),DNA replication,Protein synthesis,Energy production,Lipid storage,Cell division,1,This is a Biology question at difficulty level 3
bio-l3-0024,Biology,3,What is natural selection?,Random mutation,Survival and reproduction of the fittest,Artificial breeding,Genetic modification,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0024-v1,Biology,3,Define natural selection?,Random mutation,Survival and reproduction of the fittest,Artificial breeding,Genetic modification,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0024-v2,Biology,3,What is natural selection? (Advanced),Random mutation,Survival and reproduction of the fittest,Artificial breeding,Genetic modification,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0024-v3,Biology,3,What is natural selection? (Advanced),Random mutation,Survival and reproduction of the fittest,Artificial breeding,Genetic modification,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0025,Biology,3,What are the building blocks of proteins?,Nucleotides,Amino acids,Fatty acids,Glucose molecules,Lipids,1,This is a Biology question at difficulty level 3
bio-l3-0025-v1,Biology,3,Identify the building blocks of proteins?,Nucleotides,Amino acids,Fatty acids,Glucose molecules,Lipids,1,This is a Biology question at difficulty level 3
bio-l3-0025-v2,Biology,3,What are the building blocks of proteins? (Advanced),Nucleotides,Amino acids,Fatty acids,Glucose molecules,Lipids,1,This is a Biology question at difficulty level 3
bio-l3-0025-v3,Biology,3,What are the building blocks of proteins? (Advanced),Nucleotides,Amino acids,Fatty acids,Glucose molecules,Lipids,1,This is a Biology question at difficulty level 3
bio-l3-0026,Biology,3,What is homeostasis?,Cell division,Maintaining stable internal conditions,Rapid growth,Energy production,Genetic mutation,1,This is a Biology question at difficulty level 3
bio-l3-0026-v1,Biology,3,Define homeostasis?,Cell division,Maintaining stable internal conditions,Rapid growth,Energy production,Genetic mutation,1,This is a Biology question at difficulty level 3
bio-l3-0026-v2,Biology,3,What is homeostasis? (Advanced),Cell division,Maintaining stable internal conditions,Rapid growth,Energy production,Genetic mutation,1,This is a Biology question at difficulty level 3
bio-l3-0026-v3,Biology,3,What is homeostasis? (Advanced),Cell division,Maintaining stable internal conditions,Rapid growth,Energy production,Genetic mutation,1,This is a Biology question at difficulty level 3
bio-l3-0027,Biology,3,What is the role of ATP in cells?,Genetic information,Energy currency,Structural support,Waste removal,Oxygen transport,1,This is a Biology question at difficulty level 3
bio-l3-0027-v1,Biology,3,Describe the role of ATP in cells?,Genetic information,Energy currency,Structural support,Waste removal,Oxygen transport,1,This is a Biology question at difficulty level 3
bio-l3-0027-v2,Biology,3,What is the role of ATP in cells? (Advanced),Genetic information,Energy currency,Structural support,Waste removal,Oxygen transport,1,This is a Biology question at difficulty level 3
bio-l3-0027-v3,Biology,3,What is the role of ATP in cells? (Advanced),Genetic information,Energy currency,Structural support,Waste removal,Oxygen transport,1,This is a Biology question at difficulty level 3
bio-l3-0028,Biology,3,What is the difference between prokaryotic and eukaryotic cells?,Size only,Prokaryotes lack a nucleus,Eukaryotes are smaller,No difference,Prokaryotes are only in animals,1,This is a Biology question at difficulty level 3
bio-l3-0028-v1,Biology,3,Explain the difference between prokaryotic and eukaryotic cells?,Size only,Prokaryotes lack a nucleus,Eukaryotes are smaller,No difference,Prokaryotes are only in animals,1,This is a Biology question at difficulty level 3
bio-l3-0028-v2,Biology,3,What is the difference between prokaryotic and eukaryotic cells? (Advanced),Size only,Prokaryotes lack a nucleus,Eukaryotes are smaller,No difference,Prokaryotes are only in animals,1,This is a Biology question at difficulty level 3
bio-l3-0028-v3,Biology,3,What is the difference between prokaryotic and eukaryotic cells? (Advanced),Size only,Prokaryotes lack a nucleus,Eukaryotes are smaller,No difference,Prokaryotes are only in animals,1,This is a Biology question at difficulty level 3
bio-l3-0029,Biology,3,What is symbiosis?,Competition,Close relationship between different species,Predation,Parasitism only,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0029-v1,Biology,3,Explain symbiosis?,Competition,Close relationship between different species,Predation,Parasitism only,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0029-v2,Biology,3,What is symbiosis? (Advanced),Competition,Close relationship between different species,Predation,Parasitism only,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0029-v3,Biology,3,What is symbiosis? (Advanced),Competition,Close relationship between different species,Predation,Parasitism only,Extinction,1,This is a Biology question at difficulty level 3
bio-l3-0030,Biology,3,What is the nitrogen cycle?,How nitrogen moves through ecosystems,How plants make nitrogen,How animals breathe nitrogen,Nitrogen decay,Nitrogen photosynthesis,0,This is a Biology question at difficulty level 3
bio-l3-0030-v1,Biology,3,Define the nitrogen cycle?,How nitrogen moves through ecosystems,How plants make nitrogen,How animals breathe nitrogen,Nitrogen decay,Nitrogen photosynthesis,0,This is a Biology question at difficulty level 3
bio-l3-0030-v2,Biology,3,What is the nitrogen cycle? (Advanced),How nitrogen moves through ecosystems,How plants make nitrogen,How animals breathe nitrogen,Nitrogen decay,Nitrogen photosynthesis,0,This is a Biology question at difficulty level 3
bio-l3-0030-v3,Biology,3,What is the nitrogen cycle? (Advanced),How nitrogen moves through ecosystems,How plants make nitrogen,How animals breathe nitrogen,Nitrogen decay,Nitrogen photosynthesis,0,This is a Biology question at difficulty level 3
bio-l4-0031,Biology,4,What is the Hardy-Weinberg principle?,A law of gravity,Genetic equilibrium in populations,Cell division stages,Protein folding,DNA replication,1,This is a Biology question at difficulty level 4
bio-l4-0031-v1,Biology,4,Describe the Hardy-Weinberg principle?,A law of gravity,Genetic equilibrium in populations,Cell division stages,Protein folding,DNA replication,1,This is a Biology question at difficulty level 4
bio-l4-0031-v2,Biology,4,What is the Hardy-Weinberg principle? (Advanced),A law of gravity,Genetic equilibrium in populations,Cell division stages,Protein folding,DNA replication,1,This is a Biology question at difficulty level 4
bio-l4-0031-v3,Biology,4,What is the Hardy-Weinberg principle? (Advanced),A law of gravity,Genetic equilibrium in populations,Cell division stages,Protein folding,DNA replication,1,This is a Biology question at difficulty level 4
bio-l4-0032,Biology,4,What is the endosymbiotic theory?,Cells eat each other,Mitochondria and chloroplasts originated from bacteria,All cells are the same,Viruses create cells,Cells spontaneously generate,1,This is a Biology question at difficulty level 4
bio-l4-0032-v1,Biology,4,Define the endosymbiotic theory?,Cells eat each other,Mitochondria and chloroplasts originated from bacteria,All cells are the same,Viruses create cells,Cells spontaneously generate,1,This is a Biology question at difficulty level 4
bio-l4-0032-v2,Biology,4,What is the endosymbiotic theory? (Advanced),Cells eat each other,Mitochondria and chloroplasts originated from bacteria,All cells are the same,Viruses create cells,Cells spontaneously generate,1,This is a Biology question at difficulty level 4
bio-l4-0032-v3,Biology,4,What is the endosymbiotic theory? (Advanced),Cells eat each other,Mitochondria and chloroplasts originated from bacteria,All cells are the same,Viruses create cells,Cells spontaneously generate,1,This is a Biology question at difficulty level 4
bio-l4-0033,Biology,4,What is gene expression regulation in eukaryotes primarily controlled by?,mRNA only,Transcription factors and chromatin structure,Ribosomes,tRNA,ATP levels,1,This is a Biology question at difficulty level 4
bio-l4-0033-v1,Biology,4,Explain gene expression regulation in eukaryotes primarily controlled by?,mRNA only,Transcription factors and chromatin structure,Ribosomes,tRNA,ATP levels,1,This is a Biology question at difficulty level 4
bio-l4-0033-v2,Biology,4,What is gene expression regulation in eukaryotes primarily controlled by? (Advanced),mRNA only,Transcription factors and chromatin structure,Ribosomes,tRNA,ATP levels,1,This is a Biology question at difficulty level 4
bio-l4-0033-v3,Biology,4,What is gene expression regulation in eukaryotes primarily controlled by? (Advanced),mRNA only,Transcription factors and chromatin structure,Ribosomes,tRNA,ATP levels,1,This is a Biology question at difficulty level 4
bio-l4-0034,Biology,4,What is the role of telomeres?,Energy production,Protect chromosome ends from degradation,Protein synthesis,Cell signaling,Waste removal,1,This is a Biology question at difficulty level 4
bio-l4-0034-v1,Biology,4,Describe the role of telomeres?,Energy production,Protect chromosome ends from degradation,Protein synthesis,Cell signaling,Waste removal,1,This is a Biology question at difficulty level 4
bio-l4-0034-v2,Biology,4,What is the role of telomeres? (Advanced),Energy production,Protect chromosome ends from degradation,Protein synthesis,Cell signaling,Waste removal,1,This is a Biology question at difficulty level 4
bio-l4-0034-v3,Biology,4,What is the role of telomeres? (Advanced),Energy production,Protect chromosome ends from degradation,Protein synthesis,Cell signaling,Waste removal,1,This is a Biology question at difficulty level 4
bio-l4-0035,Biology,4,What is alternative splicing?,DNA repair,One gene producing multiple proteins,Cell division,Photosynthesis variation,Respiration pathway,1,This is a Biology question at difficulty level 4
bio-l4-0035-v1,Biology,4,Describe alternative splicing?,DNA repair,One gene producing multiple proteins,Cell division,Photosynthesis variation,Respiration pathway,1,This is a Biology question at difficulty level 4
bio-l4-0035-v2,Biology,4,What is alternative splicing? (Advanced),DNA repair,One gene producing multiple proteins,Cell division,Photosynthesis variation,Respiration pathway,1,This is a Biology question at difficulty level 4
bio-l4-0035-v3,Biology,4,What is alternative splicing? (Advanced),DNA repair,One gene producing multiple proteins,Cell division,Photosynthesis variation,Respiration pathway,1,This is a Biology question at difficulty level 4
bio-l4-0036,Biology,4,What is epigenetics?,DNA sequence changes,Heritable changes without DNA sequence alteration,Protein structure,Cell membrane composition,Energy metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0036-v1,Biology,4,Define epigenetics?,DNA sequence changes,Heritable changes without DNA sequence alteration,Protein structure,Cell membrane composition,Energy metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0036-v2,Biology,4,What is epigenetics? (Advanced),DNA sequence changes,Heritable changes without DNA sequence alteration,Protein structure,Cell membrane composition,Energy metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0036-v3,Biology,4,What is epigenetics? (Advanced),DNA sequence changes,Heritable changes without DNA sequence alteration,Protein structure,Cell membrane composition,Energy metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0037,Biology,4,What is the Krebs cycle?,Photosynthesis stage,Cellular respiration stage producing ATP,DNA replication,Protein synthesis,Cell division,1,This is a Biology question at difficulty level 4
bio-l4-0037-v1,Biology,4,Explain the Krebs cycle?,Photosynthesis stage,Cellular respiration stage producing ATP,DNA replication,Protein synthesis,Cell division,1,This is a Biology question at difficulty level 4
bio-l4-0037-v2,Biology,4,What is the Krebs cycle? (Advanced),Photosynthesis stage,Cellular respiration stage producing ATP,DNA replication,Protein synthesis,Cell division,1,This is a Biology question at difficulty level 4
bio-l4-0037-v3,Biology,4,What is the Krebs cycle? (Advanced),Photosynthesis stage,Cellular respiration stage producing ATP,DNA replication,Protein synthesis,Cell division,1,This is a Biology question at difficulty level 4
bio-l4-0038,Biology,4,What are restriction enzymes used for?,Energy production,Cutting DNA at specific sequences,Protein synthesis,Cell division,Lipid metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0038-v1,Biology,4,Identify restriction enzymes used for?,Energy production,Cutting DNA at specific sequences,Protein synthesis,Cell division,Lipid metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0038-v2,Biology,4,What are restriction enzymes used for? (Advanced),Energy production,Cutting DNA at specific sequences,Protein synthesis,Cell division,Lipid metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0038-v3,Biology,4,What are restriction enzymes used for? (Advanced),Energy production,Cutting DNA at specific sequences,Protein synthesis,Cell division,Lipid metabolism,1,This is a Biology question at difficulty level 4
bio-l4-0039,Biology,4,What is PCR (Polymerase Chain Reaction)?,Cell division method,DNA amplification technique,Protein purification,Cell culture,Microscopy technique,1,This is a Biology question at difficulty level 4
bio-l4-0039-v1,Biology,4,Define PCR (Polymerase Chain Reaction)?,Cell division method,DNA amplification technique,Protein purification,Cell culture,Microscopy technique,1,This is a Biology question at difficulty level 4
bio-l4-0039-v2,Biology,4,What is PCR (Polymerase Chain Reaction)? (Advanced),Cell division method,DNA amplification technique,Protein purification,Cell culture,Microscopy technique,1,This is a Biology question at difficulty level 4
bio-l4-0039-v3,Biology,4,What is PCR (Polymerase Chain Reaction)? (Advanced),Cell division method,DNA amplification technique,Protein purification,Cell culture,Microscopy technique,1,This is a Biology question at difficulty level 4
bio-l4-0040,Biology,4,What is CRISPR-Cas9?,A cell type,Gene editing technology,A protein,A disease,A microscope,1,This is a Biology question at difficulty level 4
bio-l4-0040-v1,Biology,4,Describe CRISPR-Cas9?,A cell type,Gene editing technology,A protein,A disease,A microscope,1,This is a Biology question at difficulty level 4
bio-l4-0040-v2,Biology,4,What is CRISPR-Cas9? (Advanced),A cell type,Gene editing technology,A protein,A disease,A microscope,1,This is a Biology question at difficulty level 4
bio-l4-0040-v3,Biology,4,What is CRISPR-Cas9? (Advanced),A cell type,Gene editing technology,A protein,A disease,A microscope,1,This is a Biology question at difficulty level 4
bio-l5-0041,Biology,5,What is the wobble hypothesis in genetics?,DNA wobbles during replication,Third codon position can pair non-standardly,Proteins wobble in water,Cells wobble during division,Chromosomes wobble during meiosis,1,This is a Biology question at difficulty level 5
bio-l5-0041-v1,Biology,5,Describe the wobble hypothesis in genetics?,DNA wobbles during replication,Third codon position can pair non-standardly,Proteins wobble in water,Cells wobble during division,Chromosomes wobble during meiosis,1,This is a Biology question at difficulty level 5
